timestamp,dt_utc,DrivePress,Pplat,PEEP,PIP,ftotal,PR,Vte,dP_calc,MP_calc
1785718569161,00:56:09,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718570160,00:56:10,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718573162,00:56:13,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718574163,00:56:14,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718577162,00:56:17,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718578163,00:56:18,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718581163,00:56:21,9.0,14.0,5.0,15.0,15,,232,9.0,3.58
1785718582160,00:56:22,9.0,14.0,5.0,15.0,15,,232,9.0,3.58
1785718585162,00:56:25,9.0,14.0,5.0,15.0,15,,230,9.0,3.55
1785718586159,00:56:26,9.0,14.0,5.0,15.0,15,,230,9.0,3.55
1785718589160,00:56:29,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718590166,00:56:30,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718593164,00:56:33,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718594164,00:56:34,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718598159,00:56:38,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718602165,00:56:42,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718603162,00:56:43,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718606163,00:56:46,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718610164,00:56:50,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718611163,00:56:51,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718614164,00:56:54,9.0,14.0,5.0,15.0,15,,232,9.0,3.58
1785718615166,00:56:55,9.0,14.0,5.0,15.0,15,,232,9.0,3.58
1785718618165,00:56:58,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718622166,00:57:02,9.0,14.0,5.0,15.0,15,,232,9.0,3.58
1785718626164,00:57:06,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718627160,00:57:07,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718630165,00:57:10,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718634167,00:57:14,9.0,14.0,5.0,15.0,15,,230,9.0,3.55
1785718638164,00:57:18,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718642167,00:57:22,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718646166,00:57:26,9.0,14.0,5.0,15.0,15,,230,9.0,3.55
1785718647169,00:57:27,9.0,14.0,5.0,15.0,15,,230,9.0,3.55
1785718650163,00:57:30,9.0,14.0,5.0,15.0,15,,232,9.0,3.58
1785718651167,00:57:31,9.0,14.0,5.0,15.0,15,,232,9.0,3.58
1785718654168,00:57:34,9.0,14.0,5.0,15.0,15,,232,9.0,3.58
1785718658168,00:57:38,9.0,14.0,5.0,15.0,15,,230,9.0,3.55
1785718662172,00:57:42,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718666167,00:57:46,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718670171,00:57:50,9.0,14.0,5.0,15.0,15,,231,9.0,3.57
1785718724908,00:58:44,2.0,4.0,2.0,11.0,4,,79,2.0,0.31
1785718725906,00:58:45,2.0,4.0,2.0,11.0,4,,79,2.0,0.31
